t r0x r0y r0z v0x v0y v0z r1x r1y r1z v1x v1y v1z r2x r2y r2z v2x v2y v2z
0.04064850332462661 0.7709568238748892 0.813069306921381 1.6523917928571189e-09 -0.3890547128931461 -0.16724333057901433 1.229952285375344e-07 -25.763759501562294 -27.28433925217786 -0.09943363941625942 16.963783360919926 2.633776385994228 -1.6062145601224147 -25.568163384364333 -26.738252187782383 0.19886711359333956 4.977904567474753 11.45678028591298 3.212416820721976
0.046062861126023535 0.7688495344525578 0.8121629391970322 2.4046302323171085e-09 -0.38935332427146224 -0.16755846752551765 1.5519618887994441e-07 -25.671538789485414 -27.268936820451948 -0.10752163284937286 17.09071858978653 3.050974303222892 -1.3839818287928785 -25.54187586628495 -26.678420278799315 0.21504302523572247 4.7538952475731655 10.653898146105984 2.767948137966869
0.05182852656002836 0.7666037344644414 0.8111958819692532 3.4024707129111098e-09 -0.3896722672555717 -0.16789561536820674 1.9114012589010723e-07 -25.572762862472718 -27.250142776888325 -0.11486145355958269 17.163363219767515 3.462517690841131 -1.1652399687290074 -25.514847721498708 -26.61930264314866 0.22972256687209408 4.640500286022137 9.864526155138417 2.330460823445426
0.058002265488642395 0.764196942600887 0.8101582192847527 4.7036662899161015e-09 -0.39001488039435467 -0.16825842625455428 2.3043326438470287e-07 -25.466703546448052 -27.227504712175385 -0.12138645560673297 17.18678019890808 3.864538699378834 -0.9521693629104051 -25.486287167192593 -26.560812504124502 0.24277244084683697 4.6279276416193 9.096765226697766 1.9043156824943717
0.06464921250344786 0.7616033049184575 0.8090385104601678 6.375439598879308e-09 -0.3903850259994871 -0.16865114531483805 2.7243176938355226e-07 -25.35251132878805 -27.200497973175214 -0.1270182854556563 17.16575880897394 4.254335946269764 -0.7463242723384347 -25.455307834269654 -26.502855099666355 0.2540359333673527 4.706984982000829 8.35644263894428 1.492621301499931
0.07184459306853971 0.7587928901098517 0.8078234644721446 8.494495432912397e-09 -0.3907872039173599 -0.16907874348111657 3.1616138754423613e-07 -25.229197253876613 -27.168507193992735 -0.1316627243223815 17.104625455751485 4.630118085117927 -0.5487754726427404 -25.420894503231956 -26.445332059228992 0.2633245991952197 4.869469480233019 7.647638177875805 1.0975193291467265
0.07967603251957792 0.7557307440306549 0.8064975026125312 1.1145871440811928e-08 -0.39122670449671865 -0.16954709648201696 3.6021752962469677e-07 -25.09560808677527 -27.130803757530582 -0.13520534456375374 17.007139601928465 4.99078446277807 -0.3602335078837582 -25.381858229514947 -26.388142746191946 0.2704095745403634 5.108391245814936 6.97314072264556 0.7204309940145539
0.08824666622620025 0.7523756145580339 0.8050421674472242 1.441980518209554e-08 -0.39170981567191226 -0.1700632279876334 4.0264486423920377e-07 -24.95039215645911 -27.086517070533368 -0.13750658937092292 16.876437345145305 5.335746194111757 -0.1811510874368817 -25.336777142885175 -26.331182603655687 0.2750117367613277 5.418106876900616 6.334830410539832 0.3622619103873395
0.09767936198459574 0.7486782172796862 0.8034353166704723 1.8405335611750884e-08 -0.39224410607992855 -0.17063564348781524 4.4079781564598893e-07 -24.791952451458823 -27.034596692260774 -0.13839577984206403 16.71499384522856 5.66478256320392 -0.011807917409184548 -25.283916825050973 -26.27433828252568 0.2767897191505669 5.794422917535738 5.733999222373689 0.023571755036804476
0.10812253505573344 0.7445788417784966 0.8016500067122584 2.3178663610347034e-08 -0.39283881822719036 -0.1712747962988081 4.7118898368228196e-07 -24.61838186208921 -26.97376096604526 -0.13766340996220452 16.52458181979899 5.977924098067119 0.14761651336964263 -25.221120453671247 -26.21747873913532 0.27532450205804804 6.234718183121057 5.171631433746577 -0.2952801456376535
0.1197583245273192 0.7400039778244781 0.7996529134483545 2.878327677970755e-08 -0.3935054263643388 -0.17199375241834608 4.893449185732034e-07 -24.427372520683054 -26.90242543675205 -0.13505084813095325 16.306204953170937 6.2753518760265985 0.29697521247976305 -25.145652741081708 -26.160440471331356 0.2700988179342285 6.738132730092002 4.648671489781414 -0.5939993594513835
0.13281440308154405 0.734861430140031 0.7974020365580461 3.51974146966099e-08 -0.3942584499767265 -0.17280916558354145 4.897152709607287e-07 -24.21608606209071 -26.818600197578625 -0.1302361446810347 16.059980845440467 6.557300178068224 0.4360818669939085 -25.053970889821684 -26.103003260647363 0.2604687696205997 7.305883306791714 4.1663162022177005 -0.8722127055149131
0.14758161291813138 0.7290330046127902 0.7948432490080212 4.2282660975618014e-08 -0.3951166804699692 -0.1737427562868644 4.6573835037945333e-07 -23.980962352020487 -26.719737779460903 -0.12281391386964347 15.784934862767573 6.823943779822998 0.5646210220160062 -24.941375757238045 -26.044849341880305 0.24562359947318937 7.941798321461772 3.7263880690404476 -1.1292886178670503
0.16431471741376075 0.7224132812706339 0.791927040652996 4.965391250319218e-08 -0.39609764680352455 -0.1748154669782882 4.108056286533423e-07 -23.71938760062534 -26.603395007881165 -0.11235231224438336 15.480902870358745 7.073527773744179 0.6812325812707999 -24.80255292581272 -25.98591404953727 0.2246996590975164 8.647958939634963 3.3344911503404657 -1.3625062431044652
0.18340058146568217 0.7148426502104331 0.7885787058557465 5.6666115390397465e-08 -0.39722773650117854 -0.17605873673387362 3.197860334065619e-07 -23.4271424464299 -26.4661012448486 -0.09831792853743629 15.14534317911354 7.305100035409858 0.784796435058631 -24.62998012818351 -25.925668095877455 0.19663019046333352 9.43208729189078 2.9956736025676505 -1.5696248487206026
0.205387961341863 0.706094204517605 0.784691648079188 6.232100641969875e-08 -0.3985447162162397 -0.1775178320097191 1.9197721160452678e-07 -23.09825696515544 -26.303053972091227 -0.08003213468562588 14.77285137888107 7.517256374444854 0.8736828512206584 -24.412906521449617 -25.863056863736347 0.1600580372706098 10.308768863861832 2.717270452082205 -1.7473849001624773
0.23104924675310573 0.6958470940579304 0.7801140695826151 6.524749877028477e-08 -0.4001026676260807 -0.17925824571528912 3.777153633604673e-08 -22.72457286012672 -26.107600267590136 -0.056631534169139255 14.35398774191186 7.706774132391605 0.9448849375498984 -24.13556368553961 -25.796206423081237 0.11325654358840147 11.302291278784349 2.5122763067457057 -1.8897736522534305
0.26149453880656626 0.6836373406195589 0.7746243912338144 6.402450482608854e-08 -0.401981104357345 -0.18137755984324844 -1.0684995193877984e-07 -22.294921332581264 -25.870374201136602 -0.02704685368769525 13.872701416277446 7.866158258374676 0.9924571756081131 -23.77389139679337 -25.721690721108235 0.05408730492490788 12.452707603179611 2.405439467575497 -1.9849036662210324
0.29788088156128356 0.6689692194841879 0.7679774437907717 5.879888364391318e-08 -0.40427027286133044 -0.1839914636648295 -1.5010863241049999e-07 -21.80042764902716 -25.581890758342322 0.009417871082426324 13.308361585719235 7.976607745455092 1.0039469087220307 -23.296066650364466 -25.63396286239252 -0.01884162205321705 13.810304114694578 2.4459308755727696 -2.0078788065808206
0.33622189957768883 0.6534219892546724 0.7608686352211357 5.584655411519503e-08 -0.40673639068928286 -0.1868461876764889 4.340866690843877e-08 -21.301583680947346 -25.27527259888707 0.04732263375529202 12.71128172711199 8.001423416835792 0.9641024842665658 -22.739031563572556 -25.536318324339426 -0.09465085216599559 15.251075614704309 2.6817719339773105 -1.9282093093998225
0.36717327926387244 0.6408015779778209 0.755048787570662 6.251123989698223e-08 -0.4087690603276883 -0.1892297432030983 4.2214175701595764e-07 -20.915771328347017 -25.028308228102603 0.07609992989803815 12.216135534941625 7.943921199425017 0.888181328867806 -22.248615141088056 -25.44826230086099 -0.15220611092006606 16.44463496288558 3.035131921459799 -1.7764048719113135
0.3919308612448743 0.6306610258734916 0.7503397571533652 7.82975422927551e-08 -0.4104227063051334 -0.19118946865086114 8.746994483819974e-07 -20.618381682861603 -24.83285037556929 0.09697611905310606 11.80544428663289 7.8351916363919045 0.7923461611120518 -21.829339221625958 -25.36827496419793 -0.19396006786044143 17.431382057247564 3.4485635923023077 -1.5847797921689417
0.4125252909656462 0.6221942719970971 0.7463852074864372 1.0100840853045758e-07 -0.4118175080192119 -0.19285698374244156 1.3435904347039201e-06 -20.3788818569467 -24.672891068201857 0.11221161494602372 11.451236514530063 7.689442474867867 0.681917541828287 -21.461663485816317 -25.292738612240004 -0.2244333307329005 18.279277772861068 3.9068134245084254 -1.3639694427000444
0.4301286419457215 0.6149343054448112 0.7429775271891064 1.285974024929479e-07 -0.4130238273327293 -0.19431001560384553 1.7978151041735864e-06 -20.180037773822175 -24.539004841720395 0.12317658294907559 11.138988505699091 7.512878400676081 0.5588408486990235 -21.133354996836772 -25.21974303546984 -0.2463660256384005 19.02440572187475 4.405244759032394 -1.1178614789084644
0.44545540557415586 0.6085958685334684 0.7399895505822409 1.5936532374892025e-07 -0.4140848709963367 -0.1955964734178078 2.220045638579461e-06 -20.011435956055205 -24.425354366510817 0.1307450314241498 10.861287460402123 7.308517030156224 0.4238746335523117 -20.836714941236426 -25.148246325202454 -0.26150599938067454 19.685912178829422 4.942613281468336 -0.8479712716684813
0.45897687177200086 0.6029904576153308 0.7373370304455219 1.9195753083228117e-07 -0.41502933169788375 -0.1967482800528981 2.601035440464429e-06 -19.86624379029327 -24.328031301564913 0.13551824014452807 10.614601829433258 7.077942328290636 0.27729205125760426 -20.56655818094653 -25.077640441422368 -0.2710556760421394 20.27372951092186 5.518943348708541 -0.5548442060592549
0.4710244090449937 0.5979852732573032 0.7349604473493095 2.2532434699376732e-07 -0.4158775344575444 -0.19778813724441677 2.9366746102420907e-06 -19.739675823872922 -24.244247246735853 0.13793566092651136 10.397781200069955 6.822071241991671 0.11917385680434411 -20.319175677984482 -25.00755024145925 -0.2758938542877221 20.792191045614526 6.134671240458336 -0.23864138106971233
0.48184321608320757 0.5934818294670393 0.7328155137106915 2.5867596692514036e-07 -0.41664464967172476 -0.19873307164740553 3.2262272036080924e-06 -19.628203395456907 -24.171909740236348 0.13833372227532623 10.211306724302501 6.5415550677530705 -0.05043848935204451 -20.09177615579011 -24.937731890596446 -0.276693312147345 21.241851518567476 6.790197029234413 0.10055435598372828
0.4916224290185996 0.5894039639726608 0.7308678464096829 2.914393978779637e-07 -0.4173424968089623 -0.1995964279199523 3.4711762463048467e-06 -19.529114637668943 -24.109383890762146 0.13697910021233156 10.056891006112187 6.237032422520308 -0.23144201467012668 -19.882167121928198 -24.868016859444005 -0.27398734436445094 21.620467668671857 7.485577946954619 0.46253691171562294
0.5005130004339202 0.5856907166871836 0.7290898021624598 3.232192790733436e-07 -0.41798061578863466 -0.20038905239512989 3.6744204914305234e-06 -19.440253732300164 -24.055350605920644 0.13408858751061403 9.9372518111065 5.909323891535323 -0.4235883542853522 -19.688564204118048 -24.79827900440468 -0.26820949694913543 21.92355795665047 8.220257456442345 0.8468092665215614
0.5086388209483311 0.5822919010757919 0.7274585110610334 3.537630253853432e-07 -0.4185669322064129 -0.20112002673290413 3.839697976881857e-06 -19.359858180175927 -24.008718275685645 0.12984157025899953 9.855972346922446 5.559612402234865 -0.6263994611866835 -19.509473747227343 -24.728414554732048 -0.2597185168205376 22.144748526796402 8.992777868820685 1.252414952575679
0.5161039021261039 0.5791652462596841 0.7259546097339085 3.8293037776795405e-07 -0.41910818524781424 -0.20179713815209643 3.971169665338442e-06 -19.286452602021278 -23.9685654204878 0.12438832162610494 9.817396239904603 5.1896344774321905 -0.8390726983438654 -19.343619421925855 -24.658330132415244 -0.2488149362899867 22.276026044972216 9.800444860345264 1.6777482797211971
0.5229971584212522 0.5762744970625963 0.7245614014597005 4.1066728071561085e-07 -0.41961021074712923 -0.2024271886784201 4.073123434529085e-06 -19.218776664496588 -23.934101844418784 0.1178559541894165 9.82651753625375 4.8018981545607184 -1.0603686667693608 -19.18989637726645 -24.587936457132482 -0.23575297510690457 22.307986002205425 10.638922558720576 2.1203300211952687
0.5293956643295648 0.5735881226431864 0.7232642876559588 4.3698386825926174e-07 -0.42007813217448825 -0.20301620196231027 4.149771697608753e-06 -19.15573455058052 -23.90464102157727 0.11035316943963565 9.888826353983754 4.39993595624213 -1.2884783518221434 -19.0473431631576 -24.517146722441336 -0.22075003726609724 22.230160509481316 11.501748283746767 2.576541726474526
0.53536690481167 0.571078427133184 0.7220503787469031 4.6193622473384275e-07 -0.42051649075535913 -0.20356956227700146 4.205122605805375e-06 -19.096358766692923 -23.879579258982144 0.10197456215809687 10.010064554698685 3.988590776840968 -1.5208714495620772 -18.915125179932552 -24.445879356726017 -0.20399531793866715 22.031519966138546 12.379774674018215 3.041322386863574
0.5409703427295889 0.5687209330860367 0.7209082268050605 4.85611537672963e-07 -0.42092933427359674 -0.20409210742876957 4.242908479755458e-06 -19.039784135602233 -23.858378776425784 0.09280499085696514 10.195838235985274 3.5743138833827603 -1.754137619260821 -18.79252503739921 -24.374065127654482 -0.18565854286769762 21.701256955389127 13.26058297611144 3.5078509476736666
0.5462585345913381 0.5664939448810059 0.7198276381531136 5.081163258619656e-07 -0.4213202788554985 -0.20458819176210621 4.266557178343009e-06 -18.985229499988975 -23.840552831042483 0.08292427406147139 10.451034455338295 3.1654228345997604 -1.983849291653374 -18.678935488122644 -24.301658153226384 -0.165899359755529 21.229958974873263 14.127973507011104 3.967271927588914
0.5512780056371374 0.5643782061097959 0.7187995262715281 5.295676307563996e-07 -0.4216925575426022 -0.2050617355508503 4.279193036189384e-06 -18.931985297308753 -23.825651781367856 0.07241209474120594 10.779015152137408 2.772223250881745 -2.204498345256268 -18.573850016362083 -24.228649064417095 -0.14487714624548756 20.611225449985405 14.961727053321544 4.408568771208917
0.5560701163181997 0.5623565549028233 0.7178157595843371 5.500873417982908e-07 -0.4220490717639667 -0.20551628056390325 4.283654307116781e-06 -18.879404894143644 -23.813249808579602 0.061352445378409864 11.180632082446651 2.406856766291326 -2.40958138607122 -18.476845701995043 -24.155076341274494 -0.12275989949099957 19.843643011503374 15.737914523807676 4.818734406711728
0.5606721516108819 0.5604134804151552 0.71686895759883 5.697999500469875e-07 -0.4223924623917387 -0.20595507282711378 4.282515082171396e-06 -18.826896782417837 -23.802932977208275 0.04983640586083847 11.65322635378629 2.0827363884689802 -2.591908741173316 -18.387554476679842 -24.081029805466443 -0.09972979171668164 18.93279353160129 16.43003450577342 5.183389230838415
0.5651062081060276 0.5585398330948463 0.7159547999178636 5.88779971023487e-07 -0.42272426913461064 -0.20637997884235354 4.278118777438018e-06 -18.774067396811645 -23.794312864341556 0.03799644131375991 12.188278549809421 1.8141983172611724 -2.743777993793767 -18.305848515861342 -24.006854263103243 -0.0760517606246222 17.895869813842225 17.00960124971301 5.48712817570979
0.5694029336624233 0.5567228105516298 0.7150671535979032 6.071500712857605e-07 -0.4230466961105775 -0.20679373708570245 4.2725682770246e-06 -18.720461638792774 -23.78697338622636 0.025947160494112918 12.773540150392584 1.61330270528739 -2.8587411037530854 -18.23135777757743 -23.932768587337584 -0.05195503599535442 16.757589310272582 17.45276829799547 5.7170549506784685
0.5735984580220547 0.5549472458847514 0.7141986945390558 6.250650383273453e-07 -0.4233623877483091 -0.20719967723389682 4.26770974224942e-06 -18.665582173930122 -23.780492521252548 0.01378482124247315 13.393920654106196 1.4890507965045796 -2.9320208967335213 -18.1635602406149 -23.85888441140048 -0.027632148988779043 15.548397466618518 17.741866130380526 5.863615022492818
0.577728883057824 0.553197935985928 0.7133420432317884 6.426862036031523e-07 -0.4236740165652823 -0.20760119303204827 4.265171982308122e-06 -18.608947208704027 -23.774457740149856 0.001599507059991366 14.032039583664146 1.4469113312746567 -2.960756579161724 -18.10189918118475 -23.785288842879122 -0.003263282740343057 14.303322489199944 17.866296640655516 5.921086641125217
0.5818304118430622 0.5514595887924836 0.7124897401418643 6.601809487278137e-07 -0.4239842918504961 -0.20800175300144008 4.266413902306903e-06 -18.550084151487628 -23.768466615942195 -0.01052563361131984 14.669617209311593 1.488353223285274 -2.944253933134506 -18.045790576273106 -23.712040782302033 0.020985249127766892 13.059194766426424 17.823468853573463 5.888081224878781
0.5859389093758463 0.5497170104874373 0.7116343380176662 6.777206027482103e-07 -0.42429592594297777 -0.20840485687524457 4.272771175866831e-06 -18.48853156195622 -23.762126733652902 -0.02251266218035563 15.288845767033088 1.6108512083246573 -2.8839787376779014 -17.994637924831295 -23.63918033446081 0.044957552300436424 11.8519010602316 17.618783270875145 5.767530198238216
0.590089268988024 0.5479553750583647 0.7107685345913665 6.954781904196978e-07 -0.42461158578009894 -0.20881397296238172 4.285491245281787e-06 -18.423846576217638 -23.75505496825062 -0.03428606070022521 15.87359468479518 1.8082741189767833 -2.7833432218001195 -17.947844353401198 -23.566743522635395 0.06850257358140845 10.713969208419536 17.264849058284607 5.566257894475711
0.5943149605122943 0.5461604168820297 0.7098852675920171 7.136274573794324e-07 -0.4249338581130765 -0.209232493114937 4.305748746991205e-06 -18.355612506274245 -23.746876789597682 -0.04577064295064921 16.410384615483466 2.071569143611021 -2.647333204932289 -17.904816675654484 -23.49477318000634 0.09146992315556048 9.672616580340721 16.780111024271662 5.294235834989879
0.5986480557439797 0.5443184203693452 0.708977709731454 7.323442636173509e-07 -0.4252652512026924 -0.20966373523989953 4.334640780859562e-06 -18.283440337649605 -23.737225673625584 -0.05689132839526143 16.88907544282331 2.3896749549144403 -2.4820128703587394 -17.86496136163531 -23.423319625894237 0.11370942236416111 8.748374234622625 16.187023614161077 4.9635922766393925
0.6031198745280087 0.5424159447042688 0.7080391322827055 7.518108683697022e-07 -0.4256082446397139 -0.2101110091974578 4.373168706526707e-06 -18.2069593615522 -23.725741577444527 -0.06757477530432751 17.303192959195464 2.7505761018304766 -2.293954989264042 -17.827675747322477 -23.352430073381495 0.13507436952181803 7.954438545580468 15.509948716084828 4.587472661657432
0.607762173685163 0.5404393153606034 0.7070626517196896 7.722228112044877e-07 -0.4259653822580362 -0.21057774045300048 4.422215674815665e-06 -18.125796497847695 -23.712066832498735 -0.07775171846638276 17.649835773795004 3.1423557079716598 -2.089673938861883 -17.792338540364952 -23.282131506971492 0.15542621465164508 7.296866678213614 14.773062629356732 4.178905656156283
0.6126086043057534 0.5383739978731681 0.7060409153011374 7.937973515939482e-07 -0.4263393879463928 -0.21106762603665502 4.4825247473343975e-06 -18.039548891135077 -23.69583835613563 -0.0873584102540624 17.92918844941487 3.5540720129455736 -1.8751553821266258 -17.75830200504666 -23.21241481784248 0.17463744077296536 6.7755618958095445 13.998618577774359 3.7498625117785185
0.6176961278720673 0.5362039847765806 0.7049657894984709 8.167822849960479e-07 -0.42673328112748715 -0.21158479313011702 4.55467424478051e-06 -17.94775651656871 -23.676676341860077 -0.09633610430444338 18.14377506007126 3.9763278431052007 -1.6555526304863328 -17.72488544452064 -23.143226266126927 0.19259053038038715 6.385777992606199 13.205823626801303 3.310649793548188
0.6230662281222026 0.5339112647345395 0.7038280849524015 8.414644979942443e-07 -0.4271504796257574 -0.21213394468574803 4.639040712939239e-06 -17.84987945194956 -23.654170488669386 -0.10462855296394252 18.297641874874593 4.401504774748588 -1.4350643142580186 -17.691367569554835 -23.07446751790137 0.20917295947808562 6.119764212826556 12.410384919077629 2.8696647244447435
0.6287659559167142 0.5314753575419866 0.702617309432085 8.681783698495213e-07 -0.4275948930772348 -0.21272049675058619 4.735738522652397e-06 -17.745280395363075 -23.627864776706552 -0.1121782196340267 18.395627916891524 4.823729122730819 -1.216956819834921 -17.656974963472514 -23.00600138979539 0.22426962143106843 5.968233473940433 11.62459142959698 2.4334400658175768
0.6348489706548837 0.5288728443193678 0.7013214128953065 8.973145615213299e-07 -0.4280710201407492 -0.2133507258564338 4.844526892995806e-06 -17.633209935895408 -23.597241064903265 -0.11892200256336799 18.442804274485617 5.238677429287577 -1.0036734241738392 -17.62086456014596 -22.937659159724113 0.23775427367058383 5.9214934651036915 10.85771772706823 2.006862395658379
0.6413767727406142 0.526076808077518 0.6999264809168076 9.293297459060484e-07 -0.4285840657868737 -0.21403194955719795 4.964676927043775e-06 -17.5127910327771 -23.561700936402524 -0.124786947071457 18.44409084300783 5.643318074258798 -0.7969782686902781 -17.5820987421976 -22.869246218875716 0.24948096116832338 5.970224892671707 10.116558807202203 1.5934600696878518
0.6484203089883416 0.5230561039643861 0.6984163336817182 9.647575926114654e-07 -0.4291400947900049 -0.21477276405621834 5.094791549594418e-06 -17.382999356427348 -23.52054452805295 -0.12968603387112193 18.404018587788116 6.035652300578638 -0.5981014451815687 -17.53961168358391 -22.800544312065913 0.25927559198298267 6.105972303424267 9.405971804464558 1.195693411208178
0.6560621293597009 0.5197743783410138 0.6967719861409477 1.0042209853947405e-06 -0.4297462383776938 -0.21558336544989326 5.23257028922509e-06 -17.242636519089107 -23.472944499544486 -0.13351384721778992 18.326593545588025 6.414486135894724 -0.4078687543770658 -17.492164795923173 -22.731309615005788 0.2669272723370404 6.321436746593334 8.729364273199879 0.8152142517252092
0.6643993070198065 0.5161887390862818 0.6949709143773679 1.048445055824368e-06 -0.43041097520185745 -0.2164759889140745 5.3745097759337915e-06 -17.090293135199047 -23.417912623095102 -0.13614175383430702 18.2152224274157 6.77924338540628 -0.22681136905368623 -17.43828763823009 -22.661266191546584 0.27217866316303163 6.610652665354345 8.08911212059489 0.45308528712977914
0.6735474181948271 0.5122479396912161 0.6929860499213869 1.0982700979787866e-06 -0.4311445168758103 -0.21746551574128756 5.5155312881440015e-06 -16.924297837619388 -23.354255461297793 -0.13741209858760656 18.07266794547572 7.129818531477719 -0.055257051806419044 -17.376198293882833 -22.5900940695431 0.2747143701654152 6.969115796629584 7.486914511173319 0.1099625504840237
0.683646032224899 0.5078898678012758 0.6907843822041573 1.1546626736826069e-06 -0.4319593444270535 -0.21857032542592308 5.648531575344537e-06 -16.742646623620423 -23.28051393649144 -0.13713077639345722 17.901009000811495 7.4664635007310824 0.10659227573692232 -17.303693532886733 -22.51741034743284 0.27414608651954614 7.393916441082363 6.924105541130149 -0.2137494046313791
0.6948664251421659 0.5030380060462564 0.6883249782954542 1.2187221074054498e-06 -0.43287096954240206 -0.21981351681400074 5.76386859898538e-06 -16.54290378798648 -23.194878781322732 -0.13505730670522667 17.70158410607622 7.789700570415953 0.25859001131504833 -17.21799302865268 -22.44274026689995 0.2699927411997128 7.883928742087772 6.401950540568171 -0.5177564094899951
0.7074226858074376 0.49759631972801566 0.6855561052054954 1.2916780746076046e-06 -0.4338990425024469 -0.2212247046737922 5.848833554488547e-06 -16.322060279015773 -23.095068968390184 -0.13089113905206848 17.474894361287966 8.100252782121293 0.4005727282828206 -17.115511414770026 -22.36547258376917 0.26165311029667615 8.440115527668759 5.921964903136638 -0.80173033992109
0.7215882076226824 0.4914416394936109 0.6824109145656677 1.3748734906366212e-06 -0.4350690161523209 -0.2228427493207643 5.887256774895564e-06 -16.07632558457288 -22.978151374862197 -0.1242522292862602 17.220432373315262 8.398981014691534 0.5322736304181788 -16.991512780215334 -22.284788706842374 0.24836697122345675 9.066036868601573 5.486312902693366 -1.0651359865138472
0.7377211316173645 0.48441186798006 0.6788007163051325 1.469727316231779e-06 -0.4364147433321844 -0.2247200703249596 5.859626035243721e-06 -15.80081090269329 -22.84026314372019 -0.11465271155520436 16.93637938655348 8.686810093681196 0.653199518764077 -16.83956499261942 -22.19954534307287 0.22915845037878552 9.768715560111486 5.098386845133573 -1.3069850001316783
0.756305494342872 0.47628683779458575 0.6746039833189966 1.5776813849235854e-06 -0.4379827285114057 -0.22692980075508554 5.74466123286863e-06 -15.489024754539221 -22.676164433556615 -0.10145430247387152 16.619058698257568 8.96460685787451 0.7624270409335318 -16.650634270380134 -22.10806946478643 0.20275083680925068 10.560155454625434 4.763766359759535 -1.5254285479903504
0.7778031523078587 0.46685152594786994 0.6696974737094314 1.6989717937950038e-06 -0.4398206825928886 -0.22955135395514276 5.5272833441879856e-06 -15.135579788786478 -22.480494809932924 -0.08398962844079157 16.26543374794211 9.230470677179191 0.8573990428794057 -16.41399301721404 -22.008757751077294 0.16780935970220362 11.451200763404634 4.494194041155897 -1.71535081409323
0.8028329594335608 0.4558157759678166 0.6639127038481176 1.8334697533108484e-06 -0.4419940037333177 -0.23269609203225122 5.214865999387507e-06 -14.733444945410042 -22.246195281763395 -0.06149559757335319 15.869598661047641 9.481949084337213 0.9346402264836039 -16.11468770596158 -21.898879821284964 0.12280784817137527 12.460203051236492 4.3057110345507015 -1.8698019395671466
